Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Euro (U.E.),0,37922,0,16121,0,0,1
Real (Brasil),0,40486,0,0,0,0,1
Dólar (E.U.A.),4092317,15954600,0,20000430,308058,0,1
