Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),26836,0,25,0,2252,0
Real (Brasil),3,0,0,0,0,0
Euro (U.E.),0,0,63,0,0,0
