Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),92,0,213,0,0,0
Euro (U.E.),0,0,7,0,0,0
Real (Brasil),10,0,4,0,0,0
Libra esterlina (Gran Bretaña),0,0,3,0,0,0
