Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),56749,0,1881,0,0,94383,1
Euro (U.E.),0,0,276,0,0,0,1
Real (Brasil),57,0,3,0,0,0,1
