Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),228,0,2,0,5256,0
Euro (U.E.),0,0,15,0,0,0
Real (Brasil),3,0,0,0,0,0
