Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Euro (U.E.),35.86,0,0,0,0,0
Dólar (E.U.A.),36216.67,23250.84,51984.29,67331.21,35055.45,0
