Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Euro (U.E.),32.5,0,0,0,0,0
UVA (Argentina),54858.3,30021.9,55336.2,12648.2,16013.9,38420.1
