Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,0,0,0,7750000.00
Euro (U.E.),0,0,0,0,0,1500000
Dólar (E.U.A.),0,0,0,0,300000,0
