Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),105064504,346120168,350407524,17671230,70694764.00,47147568.00
Euro (U.E.),2959,14398199,12864809,1114784,2284060,2250742.00
Real (Brasil),0,395947,0,0,0,0
Otras monedas (los demás países),0,614659,0,14716,210042,203074.00
