Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),3049135,19880826,40327586,2913640,30630042,9851870,0
UVA (Argentina),0,925014,679336,82099,393670,383207,0
Real (Brasil),0,10586,0,0,0,0,0
Otras monedas (los demás países),0,65495,0,3431,0,0,0
