Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),90562606,506660543,708493652,30237612,205373083,20236166.00
Euro (U.E.),3410,20824783,16899768,1161717,1205530,1201241.00
Real (Brasil),0,439270,0,0,0.00,0
Otras monedas (los demás países),0,1159563,0,7835,13432182,13218802.00
