Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),144010072,274198707,357873989,31486087,130535082,33270447.00
Euro (U.E.),335,16125939,14768036,929986,3766515,3702439.00
Real (Brasil),0,408098,0,0,0,0.00
Otras monedas (los demás países),0,795910,0,13129,99275,99758.00
