Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),828969,0,1487,510231,295,0
Euro (U.E.),7307,0,207,4654,0,0
Yen (Japón),64262,0,0,137,0,0
