Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),669817,0,986,555557,803,0
Euro (U.E.),6120,0,0,5466,0,0
Yen (Japón),687264,0,0,682874,0,0
