Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),3112634,1127065356,5861476844,0,37352558,0
Euro (U.E.),0,4781933,27920871,0,0,0
Real (Brasil),0,42920,0,0,0,0
Peso (Uruguay),0,3822,0,0,0,0
Dólar (Canadá),0,150923,0,0,0,0
