Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),26168444,99962023,714017589,0,96841376,106428189,1
Euro (U.E.),0,1526949,1487352,0,0,0,1
Real (Brasil),0,965,0,0,0,0,1
Dólar (Canadá),0,45642,0,0,0,0,1
