Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),23880000,212876028,800896870,0,94103406,146775910,1
Euro (U.E.),0,1516396,1507780,0,0,0,1
Real (Brasil),0,63033,0,0,0,0,1
Peso (Uruguay),0,925,0,0,0,0,1
Dólar (Canadá),0,45196,0,0,0,0,1
