Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),7626600,109982953,21059547551,0,562628239,2658163915
Euro (U.E.),0,11998686,84132624,0,0,0
Real (Brasil),0,84536,0,0,0,0
Peso (Uruguay),0,9611,0,0,0,0
Dólar (Canadá),0,369412,0,0,0,0
