Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),3852617690,0,0,3760684459,0,53472012
Euro (U.E.),44494487,0,0,78703888,0,3334575
Real (Brasil),740172,0,0,0,0,0
Otras monedas (los demás países),2384135,0,0,554848,0,0
