Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),145032012,0,0,145757193,0,2310837,1
Euro (U.E.),4573843,0,0,3108746,0,801,1
Real (Brasil),33778,0,0,0,0,0,1
Otras monedas (los demás países),202057,0,0,53968,0,0,1
