Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),179934152,0,177798182,0,0,3614662,1
Euro (U.E.),4783918,0,4393359,0,0,885,1
Real (Brasil),37457,0,0,0,0,0,1
Otras monedas (los demás países),290370,0,164893,0,0,0,1
