Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),355044715,0,0,359955444,0,1270431
Euro (U.E.),8753630,0,0,14439297,0,194827
Real (Brasil),23226,0,0,0,0,0
Otras monedas (los demás países),357948,0,0,22611,0,0
