Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),55455246,1402911,369250946,376448,83160790,34225104,1
Euro (U.E.),0,0,90232,0,0,0,1
Yen (Japón),0,0,6254800,0,0,0,1
Yuan continental (China),0,0,163634,0,0,0,1
