Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),8226771,3044243,297676690,15970607,73120262,183739277
Euro (U.E.),0,0,63946,0,0,0
Yuan continental (China),0,0,8683940,0,0,0
