Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),44478658,19583122,116045981,52265,123702428,150762016
Yuan continental (China),0,0,960197659,0,0,0
