Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),44367973,7989638,223652129,2824174,140891485,101702748
Yuan continental (China),0,0,348454085,0,0,0
