Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
UVA (Argentina),0,1115,0,0,0,0,1
Dólar (E.U.A.),0,1514351,0,0,0,0,1
Dólar (E.U.A.),0,0,0,0,30260,0,1
Dólar (E.U.A.),0,0,0,801533,0,0,1
