Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,17586,12919,2872,0
Euro (U.E.),0,0,6360,1,0,0
Franco (Suiza),0,0,24,2007,0,0
Yuan continental (China),0,0,18,53,0,0
