Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,19885,24440,9417,0
Euro (U.E.),0,0,5279,1,0,0.00
Franco (Suiza),0,0,30,1654,0,0
Yuan continental (China),0,0,20,0,0,0
