Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,3513363661,0,187542708,0.00,1
Franco (Suiza),0,0,769535,0,216249,0,1
Euro (U.E.),0,0.00,339800919,12011571,0,0.00,1
