Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,24313621,0,4388527,0,1
UVA (Argentina),0,0,1317472,0,0,0,1
Franco (Suiza),0,0,1240667,0,0,0,1
