Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,22947,37062,1967,0
Euro (U.E.),0,0,3772,2,0,0
Franco (Suiza),0,0,34,2911,0,0
Yuan continental (China),0,0,23,0,0,0.00
