Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),2.1,0,24057.9,0,2313,10275.1
Euro (U.E.),.9,0,63,0,0,0
