Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),2.1,5557.5,21697.7,23295,2713.4,13237.6
Euro (U.E.),.9,0,16.6,0,3.4,86.4
