Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),2494074,23454781,28378846,427,9237462,2262980,1
Euro (U.E.),0,121916,0,0,0,52989,1
Otras monedas (los demás países),0,50075,0,0,0,35396,1
