Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),52275579,173301044,247007833,132845,69940468,34782235
Euro (U.E.),0,768450,0,712,0,488357
Otras monedas (los demás países),0,102951,0,1404,0,0
