Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),50976324,147134789,184484648,107499,22566249,18910066
Euro (U.E.),0,503440,0,2062,0,229371
Otras monedas (los demás países),0,2106308,0,1420,0,0
