Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),267842,5435.89700,12159710,659609,10544980,1663069,1
UVA (Argentina),0,86611,0,84936,0,0,1
Real (Brasil),3,0,0,0,0,0,1
Otras monedas (los demás países),0,5161,0,274,0,0,1
