Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),6095054,0,70300230,0,41450067,434461181,1
Corona (Suecia),0,0,30219001,0,0,0,1
