Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),4151,0,11671,1203,2205,178577
Euro (U.E.),0,0,12,0,0,0
Corona (Suecia),0,0,1985,0,0,0
