Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),79556434,0,141518426,61776101,143191492,0
Euro (U.E.),.,0,4564,0,724477,0
