Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),140700469,.,371075386,36781425,303086028,1791124
Euro (U.E.),.,.,9688,.,524166,.
