Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),73036944,.,91559,67484388,110040229,3172442
Euro (U.E.),.,.,5265,.,729434,.
