Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Euro (U.E.),0,1723,0,0,0,0
Dólar (E.U.A.),2156964,410104.00,0,0,462594,0
