Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),2007179.2,577704.27,794427.6,0,781924.03,0
Euro (U.E.),0,1723,0,0,0,0
