Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),1129303,15293686,19513663,667699,4440015,251921
Euro (U.E.),0,61707,0,3079,0,0
Real (Brasil),0,20959,0,0,0,0
Peso (Uruguay),0,5208,0,0,0,0
